tiempo,prediccion,fase_aplicada,BenignoMalo_entre_Bolivar_Sucre_cola,BenignoMalo_entre_Bolivar_Sucre_espera,Sucre_llegada_BenignoMalo_cola,Sucre_llegada_BenignoMalo_espera
1.0,1,0,0,0.0,0,0.0
2.0,1,0,0,0.0,0,0.0
3.0,1,0,0,0.0,0,0.0
4.0,1,0,0,0.0,0,0.0
5.0,1,1,0,0.0,0,0.0
6.0,1,1,0,0.0,0,0.0
7.0,1,1,0,0.0,0,0.0
8.0,1,1,0,0.0,0,0.0
9.0,1,1,0,0.0,0,0.0
10.0,1,1,0,0.0,0,0.0
11.0,1,1,0,0.0,0,0.0
12.0,1,1,0,0.0,0,0.0
13.0,1,1,0,0.0,0,0.0
14.0,1,1,0,0.0,0,0.0
15.0,1,1,0,0.0,0,0.0
16.0,1,1,0,0.0,0,0.0
17.0,1,1,0,0.0,0,0.0
18.0,1,1,0,0.0,0,0.0
19.0,1,1,0,0.0,0,0.0
20.0,1,1,0,0.0,0,0.0
21.0,1,1,0,0.0,0,0.0
22.0,1,1,0,0.0,0,0.0
23.0,1,1,0,0.0,0,0.0
24.0,1,1,0,0.0,0,0.0
25.0,1,1,0,0.0,0,0.0
26.0,1,1,0,0.0,0,0.0
27.0,1,1,0,0.0,0,0.0
28.0,1,1,0,0.0,0,0.0
29.0,1,1,0,0.0,0,0.0
30.0,1,1,0,0.0,0,0.0
31.0,1,1,0,0.0,0,0.0
32.0,1,1,0,0.0,0,0.0
33.0,1,1,0,0.0,0,0.0
34.0,1,1,0,0.0,0,0.0
35.0,1,1,0,0.0,0,0.0
36.0,1,1,0,0.0,0,0.0
37.0,1,1,0,0.0,0,0.0
38.0,1,1,0,0.0,0,0.0
39.0,1,1,1,0.25,0,0.0
40.0,1,1,1,0.5,0,0.0
41.0,1,1,2,1.0,0,0.0
42.0,1,1,2,1.5,0,0.0
43.0,1,1,3,2.25,0,0.0
44.0,1,1,3,2.4,0,0.0
45.0,1,1,4,3.2,0,0.0
46.0,1,1,4,3.3333333333333335,0,0.0
47.0,1,1,4,4.0,0,0.0
48.0,1,1,4,4.666666666666667,0,0.0
49.0,1,1,4,5.333333333333333,0,0.0
50.0,1,1,4,6.0,0,0.0
51.0,1,1,4,6.666666666666667,0,0.0
52.0,1,1,4,7.333333333333333,0,0.0
53.0,1,1,4,8.0,0,0.0
54.0,1,1,4,8.666666666666666,0,0.0
55.0,1,1,4,9.333333333333334,0,0.0
56.0,1,1,4,10.0,0,0.0
57.0,1,1,5,10.833333333333334,0,0.0
58.0,1,1,3,9.0,0,0.0
59.0,1,1,1,4.25,0,0.0
60.0,1,1,0,0.0,0,0.0
61.0,1,1,0,0.0,0,0.0
62.0,1,1,0,0.0,0,0.0
63.0,1,1,0,0.0,0,0.0
64.0,1,1,0,0.0,0,0.0
65.0,1,1,0,0.0,0,0.0
66.0,0,1,0,0.0,1,0.5
67.0,0,1,0,0.0,1,0.6666666666666666
68.0,0,1,0,0.0,2,1.3333333333333333
69.0,0,1,0,0.0,2,2.0
70.0,0,0,0,0.0,2,2.6666666666666665
71.0,0,0,0,0.0,2,3.3333333333333335
72.0,0,0,0,0.0,2,4.0
73.0,0,0,0,0.0,2,4.666666666666667
74.0,0,0,0,0.0,2,5.333333333333333
75.0,1,0,0,0.0,2,6.0
76.0,0,0,0,0.0,3,7.0
77.0,0,0,0,0.0,3,8.0
78.0,0,0,0,0.0,3,9.0
79.0,0,0,0,0.0,3,7.5
80.0,0,0,0,0.0,3,8.25
81.0,0,0,0,0.0,3,9.0
82.0,0,0,0,0.0,3,9.75
83.0,0,0,0,0.0,3,8.4
84.0,0,0,0,0.0,3,9.0
85.0,0,0,0,0.0,3,9.6
86.0,0,0,0,0.0,3,10.2
87.0,0,0,0,0.0,3,10.8
88.0,0,0,0,0.0,3,9.5
89.0,0,0,0,0.0,4,10.166666666666666
90.0,0,0,0,0.0,4,10.833333333333334
91.0,0,0,0,0.0,5,11.666666666666666
92.0,0,0,0,0.0,5,12.5
93.0,0,0,0,0.0,5,13.333333333333334
94.0,0,0,0,0.0,5,14.166666666666666
95.0,0,0,0,0.0,5,15.0
96.0,0,0,0,0.0,6,16.0
97.0,0,0,0,0.0,6,17.0
98.0,0,0,0,0.0,6,18.0
99.0,0,0,0,0.0,6,19.0
100.0,0,0,0,0.0,6,20.0
101.0,0,0,0,0.0,6,21.0
102.0,0,0,0,0.0,6,22.0
103.0,0,0,0,0.0,6,19.714285714285715
104.0,0,0,0,0.0,6,20.571428571428573
105.0,0,0,0,0.0,6,21.428571428571427
106.0,0,0,0,0.0,6,22.285714285714285
107.0,0,0,0,0.0,6,20.25
108.0,0,0,0,0.0,7,21.125
109.0,0,0,0,0.0,7,22.0
110.0,0,0,0,0.0,7,22.875
111.0,0,0,0,0.0,7,23.75
112.0,0,0,0,0.0,7,24.625
113.0,0,0,0,0.0,8,25.625
114.0,0,0,0,0.0,8,26.625
115.0,0,0,0,0.0,8,24.555555555555557
116.0,0,0,0,0.0,8,25.444444444444443
117.0,0,0,0,0.0,8,26.333333333333332
118.0,0,0,0,0.0,8,27.22222222222222
119.0,0,0,0,0.0,9,28.22222222222222
120.0,0,0,0,0.0,9,29.22222222222222
121.0,0,0,0,0.0,8,27.0
122.0,0,0,0,0.0,7,21.125
123.0,0,0,0,0.0,6,16.0
124.0,0,0,0,0.0,5,14.0
125.0,0,0,0,0.0,4,9.714285714285714
126.0,0,0,0,0.0,3,6.833333333333333
127.0,0,0,0,0.0,2,4.0
128.0,1,0,0,0.0,1,1.4285714285714286
129.0,0,0,0,0.0,0,0.0
130.0,1,1,0,0.0,0,0.0
131.0,1,1,0,0.0,0,0.0
132.0,1,1,0,0.0,0,0.0
133.0,1,1,0,0.0,0,0.0
134.0,1,1,1,0.14285714285714285,0,0.0
135.0,1,1,2,0.42857142857142855,0,0.0
136.0,1,1,3,0.8571428571428571,0,0.0
137.0,1,1,3,1.2857142857142858,0,0.0
138.0,1,1,4,1.8571428571428572,0,0.0
139.0,1,1,4,2.4285714285714284,0,0.0
140.0,1,1,5,3.142857142857143,0,0.0
141.0,1,1,5,3.857142857142857,0,0.0
142.0,1,1,5,4.571428571428571,0,0.0
143.0,1,1,7,5.571428571428571,0,0.0
144.0,1,1,7,5.75,0,0.0
145.0,1,1,7,6.625,0,0.0
146.0,1,1,7,6.666666666666667,0,0.0
147.0,1,1,7,7.444444444444445,0,0.0
148.0,1,1,7,8.222222222222221,0,0.0
149.0,1,1,7,8.1,0,0.0
150.0,1,1,7,8.8,0,0.0
151.0,1,1,7,9.5,0,0.0
152.0,1,1,7,10.2,0,0.0
153.0,1,1,7,10.9,0,0.0
154.0,1,1,7,11.6,0,0.0
155.0,1,1,7,12.3,0,0.0
156.0,1,1,7,13.0,0,0.0
157.0,1,1,8,13.8,0,0.0
158.0,1,1,9,14.7,0,0.0
159.0,1,1,9,14.181818181818182,0,0.0
160.0,1,1,10,15.090909090909092,0,0.0
161.0,1,1,10,16.0,0,0.0
162.0,1,1,10,16.90909090909091,0,0.0
163.0,1,1,10,17.818181818181817,0,0.0
164.0,1,1,10,18.727272727272727,0,0.0
165.0,1,1,10,19.636363636363637,0,0.0
166.0,1,1,10,20.545454545454547,0,0.0
167.0,1,1,10,21.454545454545453,0,0.0
168.0,1,1,10,22.363636363636363,0,0.0
169.0,1,1,11,21.416666666666668,0,0.0
170.0,1,1,11,22.333333333333332,0,0.0
171.0,1,1,11,21.46153846153846,0,0.0
172.0,1,1,11,22.307692307692307,0,0.0
173.0,1,1,11,23.153846153846153,0,0.0
174.0,1,1,11,24.0,0,0.0
175.0,1,1,11,24.846153846153847,0,0.0
176.0,1,1,11,25.692307692307693,0,0.0
177.0,1,1,11,24.642857142857142,0,0.0
178.0,1,1,11,25.428571428571427,0,0.0
179.0,1,1,11,26.214285714285715,0,0.0
180.0,1,1,12,25.266666666666666,0,0.0
181.0,1,1,13,26.133333333333333,0,0.0
182.0,1,1,13,27.0,0,0.0
183.0,1,1,11,22.785714285714285,0,0.0
184.0,1,1,9,16.714285714285715,0,0.0
185.0,1,1,7,11.846153846153847,0,0.0
186.0,1,1,5,7.25,0,0.0
187.0,1,1,4,3.3846153846153846,0,0.0
188.0,1,1,2,0.8333333333333334,0,0.0
189.0,1,1,2,0.36363636363636365,0,0.0
190.0,1,1,1,0.2,0,0.0
191.0,1,1,0,0.0,0,0.0
192.0,1,1,0,0.0,0,0.0
193.0,1,1,0,0.0,0,0.0
194.0,1,1,0,0.0,0,0.0
195.0,1,1,0,0.0,0,0.0
196.0,1,1,0,0.0,0,0.0
197.0,1,1,0,0.0,0,0.0
198.0,0,1,0,0.0,1,0.25
199.0,1,1,0,0.0,1,0.5
200.0,0,0,0,0.0,1,0.6
201.0,0,0,0,0.0,1,0.8
202.0,0,0,0,0.0,1,1.0
203.0,0,0,0,0.0,2,1.4
204.0,0,0,0,0.0,2,1.8
205.0,0,0,0,0.0,3,2.4
206.0,0,0,0,0.0,3,3.0
207.0,0,0,0,0.0,4,3.1666666666666665
208.0,0,0,0,0.0,5,4.0
209.0,0,0,0,0.0,5,4.833333333333333
210.0,0,0,0,0.0,5,5.666666666666667
211.0,0,0,0,0.0,5,6.5
212.0,0,0,0,0.0,5,7.333333333333333
213.0,0,0,0,0.0,6,8.333333333333334
214.0,0,0,0,0.0,6,9.333333333333334
215.0,0,0,0,0.0,6,10.333333333333334
216.0,0,0,0,0.0,6,11.333333333333334
217.0,0,0,0,0.0,6,12.333333333333334
218.0,0,0,0,0.0,6,13.333333333333334
219.0,0,0,0,0.0,6,14.333333333333334
220.0,0,0,0,0.0,6,15.333333333333334
221.0,0,0,0,0.0,6,16.333333333333332
222.0,0,0,0,0.0,6,17.333333333333332
223.0,0,0,0,0.0,6,18.333333333333332
224.0,0,0,0,0.0,6,16.571428571428573
225.0,0,0,0,0.0,6,17.428571428571427
226.0,0,0,0,0.0,6,18.285714285714285
227.0,0,0,0,0.0,6,16.75
228.0,0,0,0,0.0,6,17.5
229.0,0,0,0,0.0,7,18.375
230.0,0,0,0,0.0,7,19.25
231.0,0,0,0,0.0,7,20.125
232.0,0,0,0,0.0,7,21.0
233.0,0,0,0,0.0,8,22.0
234.0,0,0,0,0.0,8,23.0
235.0,0,0,0,0.0,8,24.0
236.0,0,0,0,0.0,8,25.0
237.0,0,0,0,0.0,8,26.0
238.0,0,0,0,0.0,8,27.0
239.0,0,0,0,0.0,8,28.0
240.0,0,0,0,0.0,8,29.0
241.0,0,0,0,0.0,8,30.0
242.0,0,0,0,0.0,8,31.0
243.0,0,0,0,0.0,8,32.0
244.0,0,0,0,0.0,8,33.0
245.0,0,0,0,0.0,8,34.0
246.0,0,0,0,0.0,8,35.0
247.0,0,0,0,0.0,8,36.0
248.0,0,0,0,0.0,8,32.888888888888886
249.0,0,0,0,0.0,8,33.77777777777778
250.0,0,0,0,0.0,8,34.666666666666664
251.0,0,0,0,0.0,8,29.666666666666668
252.0,0,0,0,0.0,7,25.0
253.0,0,0,0,0.0,7,20.444444444444443
254.0,0,0,0,0.0,6,17.875
255.0,0,0,0,0.0,5,12.625
256.0,0,0,1,0.25,4,8.857142857142858
257.0,0,0,1,0.5,3,5.285714285714286
258.0,0,0,1,0.75,2,2.0
259.0,1,0,2,1.25,1,1.1666666666666667
260.0,1,1,2,1.75,0,0.0
261.0,1,1,2,2.25,0,0.0
262.0,1,1,2,2.75,1,0.16666666666666666
263.0,1,1,2,3.25,0,0.0
264.0,1,1,3,3.2,0,0.0
265.0,1,1,4,4.0,0,0.0
266.0,1,1,4,4.0,0,0.0
267.0,1,1,4,4.666666666666667,0,0.0
268.0,1,1,4,4.571428571428571,0,0.0
269.0,1,1,4,5.142857142857143,0,0.0
270.0,1,1,4,5.714285714285714,0,0.0
271.0,1,1,4,5.5,0,0.0
272.0,1,1,4,6.0,0,0.0
273.0,1,1,4,6.5,0,0.0
274.0,1,1,4,7.0,0,0.0
275.0,1,1,4,7.5,0,0.0
276.0,1,1,4,8.0,0,0.0
277.0,1,1,6,8.75,0,0.0
278.0,1,1,6,9.5,0,0.0
279.0,1,1,6,10.25,0,0.0
280.0,1,1,7,11.125,0,0.0
281.0,1,1,7,12.0,0,0.0
282.0,1,1,7,12.875,0,0.0
283.0,1,1,8,12.333333333333334,0,0.0
284.0,1,1,8,13.222222222222221,0,0.0
285.0,1,1,8,14.11111111111111,0,0.0
286.0,1,1,8,15.0,0,0.0
287.0,1,1,8,15.88888888888889,0,0.0
288.0,1,1,8,15.1,0,0.0
289.0,1,1,8,15.9,0,0.0
290.0,1,1,8,16.7,0,0.0
291.0,1,1,8,17.5,0,0.0
292.0,1,1,8,18.3,0,0.0
293.0,1,1,8,19.1,0,0.0
294.0,1,1,8,19.9,0,0.0
295.0,1,1,8,20.7,0,0.0
296.0,1,1,9,21.6,0,0.0
297.0,1,1,9,22.5,0,0.0
298.0,1,1,9,23.4,0,0.0
299.0,1,1,9,24.3,0,0.0
300.0,1,1,10,25.3,0,0.0
301.0,1,1,10,23.90909090909091,0,0.0
302.0,1,1,10,24.818181818181817,0,0.0
303.0,1,1,10,25.727272727272727,0,0.0
304.0,1,1,10,26.636363636363637,0,0.0
305.0,1,1,10,25.25,0,0.0
306.0,1,1,10,26.083333333333332,0,0.0
307.0,1,1,10,26.916666666666668,0,0.0
308.0,1,1,10,27.75,0,0.0
309.0,1,1,10,26.384615384615383,0,0.0
310.0,1,1,10,27.153846153846153,0,0.0
311.0,1,1,10,25.928571428571427,0,0.0
312.0,1,1,10,26.642857142857142,0,0.0
313.0,1,1,8,22.916666666666668,0,0.0
314.0,1,1,8,14.692307692307692,0,0.0
315.0,1,1,6,9.846153846153847,1,0.25
316.0,1,1,4,7.0,2,0.75
317.0,1,1,2,3.5454545454545454,2,1.25
318.0,1,1,1,0.1,3,2.0
319.0,0,1,1,0.1,4,3.0
320.0,0,0,0,0.0,4,4.0
321.0,0,0,0,0.0,4,5.0
322.0,0,0,0,0.0,4,6.0
323.0,0,0,0,0.0,4,7.0
324.0,0,0,0,0.0,4,8.0
325.0,0,0,0,0.0,4,9.0
326.0,0,0,0,0.0,4,10.0
327.0,0,0,0,0.0,4,11.0
328.0,0,0,0,0.0,4,9.6
329.0,0,0,0,0.0,4,10.4
330.0,0,0,0,0.0,4,11.2
331.0,0,0,0,0.0,4,12.0
332.0,0,0,0,0.0,4,10.666666666666666
333.0,0,0,0,0.0,4,11.333333333333334
334.0,0,0,0,0.0,4,12.0
335.0,0,0,0,0.0,5,12.833333333333334
336.0,0,0,0,0.0,5,13.666666666666666
337.0,0,0,0,0.0,5,14.5
338.0,0,0,0,0.0,5,15.333333333333334
339.0,0,0,0,0.0,6,16.333333333333332
340.0,0,0,0,0.0,6,17.333333333333332
341.0,0,0,0,0.0,6,18.333333333333332
342.0,0,0,0,0.0,6,19.333333333333332
343.0,0,0,0,0.0,6,17.428571428571427
344.0,0,0,0,0.0,6,18.285714285714285
345.0,0,0,0,0.0,6,19.142857142857142
346.0,0,0,0,0.0,6,20.0
347.0,0,0,0,0.0,6,20.857142857142858
348.0,0,0,0,0.0,6,21.714285714285715
349.0,0,0,0,0.0,7,22.714285714285715
350.0,0,0,0,0.0,7,23.714285714285715
351.0,0,0,0,0.0,7,24.714285714285715
352.0,0,0,0,0.0,7,25.714285714285715
353.0,0,0,0,0.0,7,26.714285714285715
354.0,0,0,0,0.0,7,27.714285714285715
355.0,0,0,0,0.0,7,28.714285714285715
356.0,0,0,0,0.0,7,29.714285714285715
357.0,0,0,0,0.0,7,26.875
358.0,0,0,0,0.0,7,27.75
359.0,0,0,0,0.0,7,28.625
360.0,0,0,0,0.0,7,29.5
361.0,0,0,0,0.0,7,30.375
362.0,0,0,0,0.0,7,31.25
363.0,0,0,0,0.0,8,32.25
364.0,0,0,0,0.0,8,33.25
365.0,0,0,0,0.0,8,34.25
366.0,0,0,0,0.0,8,35.25
367.0,0,0,0,0.0,8,32.22222222222222
368.0,0,0,0,0.0,8,33.111111111111114
369.0,0,0,0,0.0,8,34.0
370.0,0,0,0,0.0,8,34.888888888888886
371.0,0,0,0,0.0,8,29.555555555555557
372.0,0,0,0,0.0,7,24.11111111111111
373.0,0,0,1,0.16666666666666666,7,18.77777777777778
374.0,0,0,1,0.3333333333333333,6,15.0
375.0,0,0,1,0.5,5,10.625
376.0,0,0,1,0.6666666666666666,4,6.5
377.0,0,0,2,1.0,3,3.857142857142857
378.0,0,0,2,1.3333333333333333,3,4.285714285714286
379.0,1,0,3,1.8333333333333333,2,2.6666666666666665
380.0,1,1,4,2.5,1,1.3333333333333333
381.0,1,1,5,3.3333333333333335,0,0.0
382.0,1,1,5,4.166666666666667,1,0.16666666666666666
383.0,1,1,5,5.0,1,0.2
384.0,1,1,5,5.833333333333333,0,0.0
385.0,1,1,5,6.666666666666667,0,0.0
386.0,1,1,5,7.5,0,0.0
387.0,1,1,5,8.333333333333334,0,0.0
388.0,1,1,5,9.166666666666666,0,0.0
389.0,1,1,5,8.571428571428571,0,0.0
390.0,1,1,6,9.428571428571429,0,0.0
391.0,1,1,6,9.0,0,0.0
392.0,1,1,6,9.75,0,0.0
393.0,1,1,6,9.333333333333334,0,0.0
394.0,1,1,6,10.0,0,0.0
395.0,1,1,6,10.666666666666666,0,0.0
396.0,1,1,6,11.333333333333334,0,0.0
397.0,1,1,6,12.0,0,0.0
398.0,1,1,6,12.666666666666666,0,0.0
399.0,1,1,6,13.333333333333334,0,0.0
400.0,1,1,6,12.6,0,0.0
401.0,1,1,7,13.3,0,0.0
402.0,1,1,7,14.0,0,0.0
403.0,1,1,8,14.8,0,0.0
404.0,1,1,8,15.6,0,0.0
405.0,1,1,9,15.0,0,0.0
406.0,1,1,9,15.818181818181818,0,0.0
407.0,1,1,9,16.636363636363637,0,0.0
408.0,1,1,9,17.454545454545453,0,0.0
409.0,1,1,9,18.272727272727273,0,0.0
410.0,1,1,9,19.09090909090909,0,0.0
411.0,1,1,9,19.90909090909091,0,0.0
412.0,1,1,10,20.818181818181817,0,0.0
413.0,1,1,10,21.727272727272727,0,0.0
414.0,1,1,10,22.636363636363637,0,0.0
415.0,1,1,10,23.545454545454547,0,0.0
416.0,1,1,11,24.545454545454547,0,0.0
417.0,1,1,11,25.545454545454547,0,0.0
418.0,1,1,11,26.545454545454547,0,0.0
419.0,1,1,11,27.545454545454547,0,0.0
420.0,1,1,11,28.545454545454547,0,0.0
421.0,1,1,11,29.545454545454547,0,0.0
422.0,1,1,11,30.545454545454547,0,0.0
423.0,1,1,11,31.545454545454547,0,0.0
424.0,1,1,11,29.833333333333332,0,0.0
425.0,1,1,11,30.75,0,0.0
426.0,1,1,11,29.23076923076923,0,0.0
427.0,1,1,11,30.076923076923077,0,0.0
428.0,1,1,11,30.923076923076923,0,0.0
429.0,1,1,11,31.76923076923077,0,0.0
430.0,1,1,11,32.61538461538461,0,0.0
431.0,1,1,11,33.46153846153846,0,0.0
432.0,1,1,11,34.30769230769231,0,0.0
433.0,1,1,9,30.818181818181817,0,0.0
434.0,1,1,7,22.454545454545453,0,0.0
435.0,1,1,6,13.666666666666666,0,0.0
436.0,1,1,4,8.9,0,0.0
437.0,1,1,2,3.6,0,0.0
438.0,1,1,1,0.09090909090909091,1,1.0
439.0,1,1,0,0.0,1,2.0
440.0,1,1,0,0.0,1,1.5
441.0,1,1,0,0.0,1,2.0
442.0,1,1,0,0.0,1,2.5
443.0,1,1,0,0.0,1,2.0
444.0,1,1,0,0.0,1,2.3333333333333335
445.0,0,0,0,0.0,1,2.0
446.0,0,0,0,0.0,1,2.25
447.0,0,0,0,0.0,1,2.5
448.0,0,0,0,0.0,1,2.75
449.0,0,0,0,0.0,2,3.25
450.0,0,0,0,0.0,2,3.75
451.0,0,0,0,0.0,2,4.25
452.0,0,0,0,0.0,2,4.75
453.0,0,0,0,0.0,3,5.5
454.0,0,0,0,0.0,4,6.5
455.0,0,0,0,0.0,4,7.5
456.0,0,0,0,0.0,4,8.5
457.0,0,0,0,0.0,4,7.6
458.0,0,0,0,0.0,4,8.4
459.0,0,0,0,0.0,4,9.2
460.0,0,0,0,0.0,4,10.0
461.0,0,0,0,0.0,4,10.8
462.0,0,0,0,0.0,4,11.6
463.0,0,0,0,0.0,5,12.6
464.0,0,0,0,0.0,5,13.6
465.0,0,0,0,0.0,5,14.6
466.0,0,0,0,0.0,5,15.6
467.0,0,0,0,0.0,5,16.6
468.0,0,0,0,0.0,5,17.6
469.0,0,0,0,0.0,5,18.6
470.0,0,0,0,0.0,5,19.6
471.0,0,0,0,0.0,5,20.6
472.0,0,0,0,0.0,5,21.6
473.0,0,0,0,0.0,5,22.6
474.0,0,0,0,0.0,5,23.6
475.0,0,0,0,0.0,5,24.6
476.0,0,0,0,0.0,5,21.333333333333332
477.0,0,0,0,0.0,5,22.166666666666668
478.0,0,0,0,0.0,5,23.0
479.0,0,0,0,0.0,5,23.833333333333332
480.0,0,0,0,0.0,5,24.666666666666668
481.0,0,0,0,0.0,5,25.5
482.0,0,0,0,0.0,6,26.5
483.0,0,0,0,0.0,6,27.5
484.0,0,0,0,0.0,6,28.5
485.0,0,0,0,0.0,6,29.5
486.0,0,0,0,0.0,6,30.5
487.0,0,0,0,0.0,6,27.0
488.0,0,0,0,0.0,6,27.857142857142858
489.0,0,0,0,0.0,6,28.714285714285715
490.0,0,0,0,0.0,6,29.571428571428573
491.0,0,0,0,0.0,7,26.75
492.0,0,0,0,0.0,7,27.625
493.0,0,0,0,0.0,7,28.5
494.0,0,0,0,0.0,7,26.11111111111111
495.0,0,0,0,0.0,8,27.0
496.0,0,0,0,0.0,7,24.0
497.0,0,0,0,0.0,7,18.875
498.0,0,0,1,0.25,6,14.0
499.0,0,0,2,0.6,5,10.285714285714286
500.0,0,0,2,1.0,4,5.571428571428571
501.0,0,0,2,1.4,3,3.2857142857142856
502.0,0,0,2,1.8,2,2.3333333333333335
503.0,1,0,2,2.2,1,1.1666666666666667
504.0,1,0,3,2.3333333333333335,0,0.0
505.0,1,1,3,2.8333333333333335,0,0.0
506.0,1,1,3,2.857142857142857,0,0.0
507.0,1,1,3,3.2857142857142856,0,0.0
508.0,1,1,3,3.7142857142857144,0,0.0
509.0,1,1,3,3.625,0,0.0
510.0,1,1,3,4.0,0,0.0
511.0,1,1,3,3.888888888888889,0,0.0
512.0,1,1,3,4.222222222222222,0,0.0
513.0,1,1,5,4.777777777777778,0,0.0
514.0,1,1,5,5.333333333333333,0,0.0
515.0,1,1,5,5.888888888888889,0,0.0
516.0,1,1,5,6.444444444444445,0,0.0
517.0,1,1,6,7.111111111111111,0,0.0
518.0,1,1,7,7.888888888888889,0,0.0
519.0,1,1,7,8.666666666666666,0,0.0
520.0,1,1,7,9.444444444444445,0,0.0
521.0,1,1,8,9.3,0,0.0
522.0,1,1,9,10.2,0,0.0
523.0,1,1,9,11.1,0,0.0
524.0,1,1,9,12.0,0,0.0
525.0,1,1,9,11.727272727272727,0,0.0
526.0,1,1,9,12.545454545454545,0,0.0
527.0,1,1,9,12.25,0,0.0
528.0,1,1,9,13.0,0,0.0
529.0,1,1,9,13.75,0,0.0
530.0,1,1,9,13.384615384615385,0,0.0
531.0,1,1,9,14.076923076923077,0,0.0
532.0,1,1,9,14.76923076923077,0,0.0
533.0,1,1,9,14.357142857142858,0,0.0
534.0,1,1,10,15.071428571428571,0,0.0
535.0,1,1,10,15.785714285714286,0,0.0
536.0,1,1,11,16.571428571428573,0,0.0
537.0,1,1,11,17.357142857142858,0,0.0
538.0,1,1,11,18.142857142857142,0,0.0
539.0,1,1,13,19.071428571428573,0,0.0
540.0,1,1,13,20.0,0,0.0
541.0,1,1,13,20.928571428571427,0,0.0
542.0,1,1,13,21.857142857142858,0,0.0
543.0,1,1,14,22.857142857142858,0,0.0
544.0,1,1,14,23.857142857142858,0,0.0
545.0,1,1,14,24.857142857142858,0,0.0
546.0,1,1,14,24.133333333333333,0,0.0
547.0,1,1,14,25.066666666666666,0,0.0
548.0,1,1,14,26.0,0,0.0
549.0,1,1,14,25.25,0,0.0
550.0,1,1,14,26.125,0,0.0
551.0,1,1,14,27.0,0,0.0
552.0,1,1,14,27.875,0,0.0
553.0,1,1,14,28.75,0,0.0
554.0,1,1,14,29.625,0,0.0
555.0,1,1,14,30.5,0,0.0
556.0,1,1,14,31.375,0,0.0
557.0,1,1,15,32.3125,0,0.0
558.0,1,1,13,30.357142857142858,0,0.0
559.0,1,1,11,23.857142857142858,0,0.0
560.0,1,1,10,17.466666666666665,0,0.0
561.0,1,1,8,15.153846153846153,0,0.0
562.0,1,1,6,10.461538461538462,0,0.0
563.0,1,1,4,6.571428571428571,1,0.2
564.0,1,1,2,4.0,1,0.4
565.0,1,1,1,1.7692307692307692,1,0.6
566.0,1,1,0,0.0,2,1.0
567.0,1,1,0,0.0,2,1.4
568.0,0,1,0,0.0,3,1.6666666666666667
569.0,1,1,0,0.0,3,2.1666666666666665
570.0,0,0,0,0.0,4,2.8333333333333335
571.0,0,0,0,0.0,4,3.5
572.0,0,0,0,0.0,5,4.333333333333333
573.0,0,0,0,0.0,5,5.166666666666667
574.0,0,0,0,0.0,5,6.0
575.0,0,0,0,0.0,6,7.0
576.0,0,0,0,0.0,6,8.0
577.0,0,0,0,0.0,6,9.0
578.0,0,0,0,0.0,6,10.0
579.0,0,0,0,0.0,6,11.0
580.0,0,0,0,0.0,6,12.0
581.0,0,0,0,0.0,6,13.0
582.0,0,0,0,0.0,6,14.0
583.0,0,0,0,0.0,6,12.857142857142858
584.0,0,0,0,0.0,6,13.714285714285714
585.0,0,0,0,0.0,6,14.571428571428571
586.0,0,0,0,0.0,6,13.5
587.0,0,0,0,0.0,6,14.25
588.0,0,0,0,0.0,6,15.0
589.0,0,0,0,0.0,7,15.875
590.0,0,0,0,0.0,8,15.0
591.0,0,0,0,0.0,8,15.88888888888889
592.0,0,0,0,0.0,8,16.77777777777778
593.0,0,0,0,0.0,8,17.666666666666668
594.0,0,0,0,0.0,9,18.666666666666668
595.0,0,0,0,0.0,9,19.666666666666668
596.0,0,0,0,0.0,9,20.666666666666668
597.0,0,0,0,0.0,9,21.666666666666668
598.0,0,0,0,0.0,9,22.666666666666668
599.0,0,0,0,0.0,9,23.666666666666668
600.0,0,0,0,0.0,9,24.666666666666668
601.0,0,0,0,0.0,9,25.666666666666668
602.0,0,0,0,0.0,9,26.666666666666668
603.0,0,0,0,0.0,9,27.666666666666668
604.0,0,0,0,0.0,9,28.666666666666668
605.0,0,0,0,0.0,9,29.666666666666668
606.0,0,0,0,0.0,9,30.666666666666668
607.0,0,0,0,0.0,9,28.5
608.0,0,0,0,0.0,9,29.4
609.0,0,0,0,0.0,10,30.4
610.0,0,0,0,0.0,10,31.4
611.0,0,0,0,0.0,10,32.4
612.0,0,0,0,0.0,10,33.4
613.0,0,0,0,0.0,10,34.4
614.0,0,0,0,0.0,10,35.4
615.0,0,0,0,0.0,10,36.4
616.0,0,0,0,0.0,10,37.4
617.0,0,0,0,0.0,10,38.4
618.0,0,0,0,0.0,10,39.4
619.0,0,0,0,0.0,10,40.4
620.0,0,0,0,0.0,10,41.4
621.0,0,0,0,0.0,9,40.55555555555556
622.0,0,0,0,0.0,8,35.22222222222222
623.0,0,0,0,0.0,7,29.88888888888889
624.0,0,0,0,0.0,6,27.625
625.0,0,0,0,0.0,5,21.625
626.0,0,0,1,0.5,4,18.0
627.0,0,0,1,1.0,3,13.0
628.0,0,0,1,1.5,3,13.428571428571429
629.0,0,0,1,1.3333333333333333,2,9.5
630.0,0,0,1,1.6666666666666667,1,3.6666666666666665
631.0,1,0,1,1.5,0,0.0
632.0,1,0,2,2.0,0,0.0
633.0,1,0,2,2.5,0,0.0
634.0,1,0,2,2.4,0,0.0
